#Time	x(km)		y(km)		z(km)		alt(km)	    relVel		dwnrng(km)	 Q(kPa)	   Fuel(tons) dV_tot	  dV_grav	  dv_drag		 throttle	accel (g's)	      aoa
108.02	-2685.084	-4535.314	 3632.259	  22.805	 646.550	6.529	    11.717	   164.367	  1707.795	     0.000	     0.000	     1.000	     2.258	     0.019	    63.532	    63.551
109.02	-2685.474	-4535.828	 3632.357	  23.389	 660.109	6.821	    11.095	   162.252	  1730.173	     0.000	     0.000	     1.000	     2.277	     0.038	    63.152	    63.190
110.02	-2685.873	-4536.354	 3632.452	  23.982	 673.888	7.123	    10.487	   160.137	  1752.724	     0.000	     0.000	     1.000	     2.297	     0.019	    62.776	    62.794
111.02	-2686.282	-4536.890	 3632.545	  24.586	 687.887	7.435	     9.893	   158.022	  1775.449	     0.000	     0.000	     1.000	     2.316	     0.131	    62.402	    62.533
112.02	-2686.700	-4537.437	 3632.635	  25.201	 702.157	7.758	     0.000	   155.907	  1798.369	     0.000	     0.000	     1.000	     2.352	     0.111	    62.032	    62.143
113.02	-2687.128	-4537.996	 3632.723	  25.826	 716.751	8.091	     0.000	   153.793	  1821.499	     0.000	     0.000	     1.000	     2.370	     0.092	    61.665	    61.757
114.02	-2687.566	-4538.566	 3632.808	  26.462	 731.553	8.435	     0.000	   151.678	  1844.806	     0.000	     0.000	     1.000	     2.388	     0.073	    61.301	    61.374
115.02	-2688.014	-4539.147	 3632.891	  27.109	 746.565	8.791	     0.000	   149.563	  1868.292	     0.000	     0.000	     1.000	     2.406	     0.054	    60.941	    60.995
116.02	-2688.473	-4539.740	 3632.970	  27.766	 761.792	9.157	     0.000	   147.448	  1891.961	     0.000	     0.000	     1.000	     2.425	     0.036	    60.584	    60.620
117.02	-2688.942	-4540.344	 3633.046	  28.435	 777.235	9.535	     0.000	   145.333	  1915.816	     0.000	     0.000	     1.000	     2.444	     0.018	    60.231	    60.248
118.02	-2689.422	-4540.961	 3633.120	  29.115	 792.898	9.925	     0.000	   143.218	  1939.858	     0.000	     0.000	     1.000	     2.464	     0.123	    59.881	    60.004
119.02	-2689.913	-4541.589	 3633.189	  29.806	 808.783	10.327	     0.000	   141.103	  1964.092	     0.000	     0.000	     1.000	     2.483	     0.104	    59.534	    59.639
120.02	-2690.414	-4542.230	 3633.256	  30.508	 824.895	10.742	     0.000	   138.988	  1988.520	     0.000	     0.000	     1.000	     2.503	     0.086	    59.191	    59.277
121.02	-2690.927	-4542.883	 3633.319	  31.222	 841.235	11.168	     0.000	   136.873	  2013.146	     0.000	     0.000	     1.000	     2.524	     0.068	    58.851	    58.920
122.02	-2691.451	-4543.549	 3633.378	  31.947	 857.808	11.608	     0.000	   134.759	  2037.972	     0.000	     0.000	     1.000	     2.544	     0.051	    58.515	    58.566
123.02	-2691.986	-4544.227	 3633.434	  32.684	 874.616	12.060	     0.000	   132.644	  2063.002	     0.000	     0.000	     1.000	     2.565	     0.033	    58.183	    58.216
